"subject" "activity" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyAccMag-mean" "tGravityAccMag-mean" "tBodyAccJerkMag-mean" "tBodyGyroMag-mean" "tBodyGyroJerkMag-mean" "tBodyAcc-std-X" "tBodyAcc-std-Y" "tBodyAcc-std-Z" "tGravityAcc-std-X" "tGravityAcc-std-Y" "tGravityAcc-std-Z" "tBodyAccJerk-std-X" "tBodyAccJerk-std-Y" "tBodyAccJerk-std-Z" "tBodyGyro-std-X" "tBodyGyro-std-Y" "tBodyGyro-std-Z" "tBodyGyroJerk-std-X" "tBodyGyroJerk-std-Y" "tBodyGyroJerk-std-Z" "tBodyAccMag-std" "tGravityAccMag-std" "tBodyAccJerkMag-std" "tBodyGyroMag-std" "tBodyGyroJerkMag-std"
"107" 17 "WALKING" 0.272106940163934 -0.0176997799704918 -0.11032836204918 0.65408811852459 -0.00697544467213115 0.0734974357737705 0.0667043787213115 0.0118939119690164 -0.00847517384737705 -0.0794378772409836 -0.0487995111672131 0.123996399021311 -0.089799541 -0.0377961693622951 -0.0458359432639344 -0.67054405142623 -0.67054405142623 -0.742255144180328 -0.695597911486885 -0.801178137540984 -0.713968882295082 -0.640644452319672 -0.710244871772131 -0.972540610819672 -0.959737851639344 -0.952745598852459 -0.727123530245902 -0.714640659550984 -0.818817360655738 -0.812519260655738 -0.741032097262295 -0.755718636065574 -0.810175370377049 -0.78386592495082 -0.831895267770492 -0.700877517180328 -0.700877517180328 -0.709549588704918 -0.740942647213115 -0.782665905426229
"108" 18 "WALKING" 0.269528025107143 -0.0171893804986871 -0.115268473 0.789985929285714 -0.12317429846525 0.0579497012517857 0.0750300327642857 0.0308640373266071 0.0290183671851786 -0.0449675262292857 -0.0481560675 0.0482065384517857 -0.0820413436428571 -0.0409208240446429 -0.0356547124260714 -0.594295316928571 -0.594295316928571 -0.668986616785714 -0.625746219 -0.787249741071429 -0.667276727178571 -0.507098522178571 -0.629646151107143 -0.971884722857143 -0.948948940535714 -0.932416496964286 -0.656422297553571 -0.592591933196429 -0.793178424642857 -0.727143168767857 -0.729676959642857 -0.638731639528571 -0.731265275178571 -0.817552479285714 -0.750489732857143 -0.621590087658929 -0.621590087658929 -0.62545813075 -0.699786679053571 -0.790538243875
"109" 19 "WALKING" 0.273018143076923 -0.0106760041326923 -0.111431259 0.749311775192308 -0.0693487937826923 0.0323232167153846 0.0507946648769231 0.00821095649807692 -0.0126025916261538 -0.0156112194923077 -0.100733835126923 0.0860437860576923 -0.103606405446154 -0.0444395413673077 -0.05449915655 -0.550482878170385 -0.550482878170385 -0.64321101175 -0.521224693769231 -0.762049601730769 -0.613843124884615 -0.532186072930769 -0.566338147526923 -0.964436603653846 -0.945259566538462 -0.940090547692308 -0.615160437019231 -0.624896072357692 -0.7700861175 -0.66448473525 -0.612789242442308 -0.614610704365385 -0.734871580769231 -0.782101595961538 -0.742739708269231 -0.586156811076923 -0.586156811076923 -0.618064146073077 -0.588074991483462 -0.779771986153846
"110" 20 "WALKING" 0.284255938431373 -0.0187929641568627 -0.107727553588235 0.759010316666667 -0.108037506627451 0.132537690815882 0.0656585059215686 0.0172674176339216 0.0387177020633333 -0.0247650569498039 -0.0582037803352941 0.0751772250588235 -0.122655067705882 -0.0305216572882353 -0.0609271587882353 -0.531620646960784 -0.531620646960784 -0.596345929490196 -0.601764682254902 -0.747536241764706 -0.588872050254902 -0.45220978467451 -0.624101638235294 -0.964229816078431 -0.955699272156863 -0.94752516627451 -0.55753509914902 -0.517915830370588 -0.766900649803922 -0.697274628431373 -0.718230821176471 -0.648124677254902 -0.677833340823529 -0.790727075921569 -0.674175000058824 -0.566556833337255 -0.566556833337255 -0.536801692745098 -0.660204768137255 -0.749431417333333
"111" 21 "WALKING" 0.279056141730769 -0.0142702062153846 -0.114323164 0.456987676730769 0.163210797332692 0.236121907525 0.05546439725 0.0170658377903846 0.0264425410925 -0.0269019036494231 -0.0815905878826923 0.108776991615385 -0.0783471441346154 -0.0581444014384615 -0.0762153336596154 -0.644449767373077 -0.644449767373077 -0.686339374375 -0.713777156942308 -0.821163939807692 -0.680459156596154 -0.612944866980769 -0.704352363615385 -0.970726580769231 -0.969637895192308 -0.962435932115385 -0.662685649865385 -0.637821250882692 -0.805407675192308 -0.753591846596154 -0.800404576923077 -0.756793509615385 -0.771198370961538 -0.857796263269231 -0.774426853211538 -0.657002788942308 -0.657002788942308 -0.645971594038461 -0.749447269807692 -0.831949731730769
"112" 22 "WALKING" 0.26595858826087 -0.00960871896782609 -0.101984904043478 0.574473492608696 -0.201309041797391 0.119206472565217 0.0886798501521739 0.0145261598543478 0.0341599639952174 -0.0522577683986957 -0.0540599733576087 0.0675390346521739 -0.102715858782609 -0.0405631670521739 -0.0626414071608696 -0.618687138173913 -0.618687138173913 -0.682795441782609 -0.641958112913043 -0.796678347826087 -0.668517672586956 -0.580534504413043 -0.6883584235 -0.965962601956522 -0.950069023695652 -0.942092027173913 -0.659573467543478 -0.629774802195652 -0.799549962608696 -0.757127320869565 -0.750474217391304 -0.637955675365217 -0.76300963 -0.822053508695652 -0.758476606304348 -0.643354170217391 -0.643354170217391 -0.640641073152174 -0.722460619782609 -0.808257159565217
"113" 23 "WALKING" 0.271417548813559 -0.0235724737532203 -0.099472372440678 0.786428634237288 -0.015808976379661 -0.0344741305275085 0.060534293638983 0.0292612837801695 -0.00348447003118644 -0.0790300145627119 -0.0787082288184746 0.0981048516949153 -0.076836831 -0.0561291263813559 -0.0612470639271186 -0.358288633322034 -0.358288633322034 -0.475725963610169 -0.45363771080678 -0.643402055932203 -0.395789024305085 -0.399644399376271 -0.449189140847458 -0.951106775932203 -0.950380613050847 -0.912956102830508 -0.421972384677966 -0.474316394508475 -0.63366640779661 -0.610812317694915 -0.540093596769492 -0.537454973474576 -0.638685132881356 -0.637926020254237 -0.653882543050847 -0.381670405169492 -0.381670405169492 -0.400728319711864 -0.542833810644068 -0.634722388542373
"114" 24 "WALKING" 0.270271517758621 -0.0190963339893103 -0.102707778344828 0.489351320551724 -0.24161715673431 0.220255956231724 0.089421357487931 -0.0190645758137931 -0.0150352483225862 -0.0570956198448276 -0.102308221458966 0.0995665790275862 -0.0915766821431035 -0.0283357613672414 -0.0376936279396552 -0.545232174622414 -0.545232174622414 -0.625747246344828 -0.637662029844828 -0.776510453275862 -0.56256131652931 -0.571577840940517 -0.641914218193966 -0.952597407586207 -0.962288935172414 -0.950233744137931 -0.605338673484655 -0.598553473648965 -0.744476926896552 -0.716274768931034 -0.753448347586207 -0.693340271758621 -0.729172009155172 -0.82375431 -0.718878818068965 -0.560675920982759 -0.560675920982759 -0.596384857406897 -0.700437785086207 -0.793165045
"115" 25 "WALKING" 0.263880605945946 -0.0137602318032432 -0.109473652867568 0.821685115 -0.0859736767851351 0.0806859808148649 0.0872547808067568 -0.00638307686378378 -0.0270594933940541 -0.0248636608935135 -0.0966603141891892 0.0968131594378378 -0.0964080957297297 -0.0383896940040541 -0.0483828155743243 -0.411893491282432 -0.411893491282432 -0.498186558391892 -0.489593858797297 -0.695767803648649 -0.454762764472973 -0.400828846085811 -0.549288899851351 -0.951596486351351 -0.958530223378378 -0.930086538783784 -0.447074008135135 -0.460542603640541 -0.691530461486486 -0.64863418472973 -0.598119127524324 -0.557569697256757 -0.642210813445946 -0.740066952662162 -0.646317147432432 -0.481050657837838 -0.481050657837838 -0.451247666254054 -0.578323016878378 -0.725092792418919
"116" 26 "WALKING" 0.279020055932203 -0.0183826519930508 -0.113708725254237 0.609287477627119 -0.0673912395254237 0.199081310098305 0.0919250137322034 -0.0285701113461017 -0.015518369019322 -0.0528689684694915 -0.0616350698135593 0.112066635422034 -0.0837478979423729 -0.0317841425762712 -0.0600240250847458 -0.534294876662712 -0.534294876662712 -0.610291980559322 -0.626149255725932 -0.772019690338983 -0.604091288542373 -0.43907336726678 -0.626797940016949 -0.967962357457627 -0.949135077288136 -0.948157352033898 -0.581034696033898 -0.522176824974576 -0.783423354915254 -0.698661846898305 -0.736805334067797 -0.654212728915254 -0.684322950847458 -0.832354942881356 -0.707204960127119 -0.584035464884746 -0.584035464884746 -0.560536747159322 -0.691164763728814 -0.783317824847458
"117" 27 "WALKING" 0.276315974087719 -0.0197282371884211 -0.114506470052632 0.722372421403509 -0.048266517054386 0.10077474472807 0.120783728684211 0.00525857484894737 -0.0022573907922807 -0.0657850593017544 -0.0906234292596491 0.0975342998421053 -0.0929773315989474 -0.0376106548333333 -0.0897705779659649 -0.482641607852632 -0.482641607852632 -0.562361731052632 -0.547912747473684 -0.739542045789474 -0.563586331245614 -0.428994177057895 -0.538669503349123 -0.972931127719298 -0.956277974912281 -0.92571057245614 -0.533310200312281 -0.539915570742105 -0.71799303122807 -0.674204424210526 -0.682182095807017 -0.534763233991228 -0.696275826315789 -0.78360472877193 -0.677708110087719 -0.556623606649123 -0.556623606649123 -0.550509152719298 -0.676601948947368 -0.77247888245614
"118" 28 "WALKING" 0.266753803462963 -0.023489230565 -0.100546614740741 0.595690963703704 -0.0778161989859259 0.0292193291259259 0.0654868462407407 0.0136898095735185 0.0267037640277778 -0.0567552702314815 -0.0453270810518519 0.111014078211111 -0.0994280393888889 -0.0444824609166667 -0.0421197805238889 -0.694003609568518 -0.694003609568518 -0.775701141685185 -0.701428679185185 -0.861380768703704 -0.735589411703704 -0.689073940981481 -0.719177097425926 -0.974084748333333 -0.951782433333333 -0.93814616462963 -0.742935325277778 -0.773185783277778 -0.859518730740741 -0.804072638888889 -0.79085205 -0.754565091481481 -0.843593614814815 -0.882003672962963 -0.830525543703704 -0.698322252048148 -0.698322252048148 -0.743426498681481 -0.76073428537037 -0.869544496481481
"119" 29 "WALKING" 0.283758113396226 -0.0189125476545283 -0.109752796264151 0.633074216226415 0.0257254563773585 0.123684184915094 0.0418478472264151 -0.00521063411698113 -0.012514726100566 0.00197845989622642 -0.0976475925943396 0.0968070157924528 -0.0982385300207547 -0.019140426354717 -0.0567488439807547 -0.49274400454717 -0.49274400454717 -0.581080782716981 -0.568335748426415 -0.760053086792453 -0.549787686226415 -0.469419084854717 -0.567570664309434 -0.968006580754717 -0.962290673962264 -0.93590853509434 -0.558096124183019 -0.554294328126415 -0.744743403396226 -0.668927582075472 -0.699543764528302 -0.589769141945283 -0.705770629056604 -0.817980863018868 -0.69896229245283 -0.557455361377359 -0.557455361377359 -0.582040414320755 -0.687417510943396 -0.799815309811321
"120" 30 "WALKING" 0.279489200307692 -0.0155354942615385 -0.112583855369231 0.765303257846154 -0.07252960804 0.0730767030815385 0.0913802547707692 0.00830283109692308 -0.00811853883538462 -0.0256867814332308 -0.0987362074682 0.06981547754 -0.0854038437230769 -0.0370558097676923 -0.0298379876184615 -0.594742585570769 -0.594742585570769 -0.652847494677061 -0.651335220230769 -0.77834475 -0.638028041061538 -0.549196444584615 -0.671349547015385 -0.979500504615385 -0.974855423692308 -0.958334007846154 -0.638254715867692 -0.582427682353846 -0.794113442461538 -0.746095996307692 -0.720867276969231 -0.676061064861538 -0.746575676153846 -0.804604608153846 -0.745298729076923 -0.632497582584615 -0.632497582584615 -0.618139057353846 -0.729428913076923 -0.797045608307692
"121" 1 "WALKING_DOWNSTAIRS" 0.276286317346939 -0.0195755602979592 -0.113537914571429 0.608079237142857 0.127064600538775 0.0557416578122449 0.0528035273469388 0.0223282968632653 0.0109604132857143 -0.0076398882 -0.0865266474408163 0.0866253264122449 -0.0924520560612245 -0.041046192755102 -0.0423080274857143 -0.635127753214286 -0.635127753214286 -0.710039687040816 -0.708636389 -0.797642348816327 -0.668599789408163 -0.580122293612245 -0.748262983 -0.97786971244898 -0.954045260204082 -0.953567297959184 -0.695238213734694 -0.633842183526531 -0.839364688979592 -0.752800824432653 -0.794609433530612 -0.735028972936735 -0.748555078367347 -0.837656035734694 -0.727179771779592 -0.638877348326531 -0.638877348326531 -0.675494437306122 -0.719011038659184 -0.807861476326531
"122" 2 "WALKING_DOWNSTAIRS" 0.275655258680851 -0.0175480701319149 -0.118375395212766 0.766116563829787 -0.0232000661531915 0.0433057194787234 0.0827228230425532 -0.00557677716808511 0.0130770401404255 -0.0910286621085106 -0.0384752658293617 0.117221178614894 -0.0788795499978723 -0.0368011404659574 -0.0285318696702128 -0.438862744638298 -0.438862744638298 -0.501773403442553 -0.487466143340426 -0.571994619744681 -0.526483168510638 -0.317667460659574 -0.547838006595745 -0.973836682340426 -0.968866514042553 -0.944147587234043 -0.505404109914894 -0.401563025355319 -0.658041558744681 -0.603678237531915 -0.558856458606383 -0.564965634106383 -0.513065492510638 -0.592843909468085 -0.533889816395745 -0.494134149361702 -0.494134149361702 -0.4561591546 -0.517092546289362 -0.574169969595745
"123" 3 "WALKING_DOWNSTAIRS" 0.271704924693878 -0.0123939667310204 -0.105885054428571 0.567873692857143 0.0685743719591837 0.0771076310163265 0.110185285102041 0.050065118344898 -0.0131922482212245 -0.0701726355306122 -0.049949495244898 0.0855257759714286 -0.0944105237142857 -0.031643788544898 -0.0539796657102041 -0.530569186109796 -0.530569186109796 -0.646921310714286 -0.582152740361224 -0.742462629387755 -0.599837242830612 -0.492572921302041 -0.58723633522449 -0.961267732040816 -0.954049710612245 -0.936241261836735 -0.623204370591837 -0.606563722163265 -0.776635232142857 -0.716856087142857 -0.627212304661224 -0.671883542938776 -0.720268736734694 -0.760736635346939 -0.707747071591837 -0.570297383328571 -0.570297383328571 -0.618127052379592 -0.610547116020408 -0.752747667469388
"124" 4 "WALKING_DOWNSTAIRS" 0.281068012422222 -0.0133297568947333 -0.101807202022222 0.854503352666667 -0.0573116256577778 -0.0227984914977778 0.0782833452444444 -0.00136970546444444 0.00977960795622223 -0.0343196166711111 -0.108030694502222 0.123233159511111 -0.0944262932888889 -0.051360772098 -0.0693100395155556 -0.290335360775556 -0.290335360775556 -0.423073834866667 -0.476758158 -0.600777523777778 -0.3363493326 -0.237290944648889 -0.543309718666667 -0.967902588 -0.952427228444444 -0.944840831111111 -0.392495913955556 -0.327713963915556 -0.682675344 -0.5960569142 -0.610350254222222 -0.525806114666667 -0.539920252977778 -0.680814944888889 -0.431447834202222 -0.383218092844444 -0.383218092844444 -0.407919038028889 -0.563733379575556 -0.632865468666667
"125" 5 "WALKING_DOWNSTAIRS" 0.283105518595745 -0.0135978271829787 -0.0959066846744681 0.66623312 0.0994470279925532 0.0441250850523404 0.100680344870213 -0.00424003450638298 -0.0365803059844681 -0.0145653954234043 -0.0870734475893617 0.0907480318510638 -0.113853874517021 -0.0332302997212766 -0.046735670912766 -0.542413595825532 -0.542413595825532 -0.634809285851064 -0.613153270361702 -0.741360285404255 -0.574473295425532 -0.521871744819149 -0.669528943085106 -0.971672909148936 -0.957682199148936 -0.933564219787234 -0.603943865725532 -0.59152423793617 -0.78615902787234 -0.708210214978723 -0.706135868297872 -0.700640959574468 -0.719574247595745 -0.761934184255319 -0.720739180061702 -0.553899819489362 -0.553899819489362 -0.601830979595745 -0.674657286170213 -0.764181052617021
"126" 6 "WALKING_DOWNSTAIRS" 0.279982153875 -0.0161107456541667 -0.108235827583333 0.709345482291667 0.0581215361666667 0.083780413405 0.0602840745833333 0.001898314835625 -0.00673490232 0.0159094471458333 -0.105669565247917 0.07188582025625 -0.117433578895833 -0.0328081248041667 -0.06809732969375 -0.575593454952083 -0.575593454952083 -0.692277308479167 -0.668235248425 -0.781893684583333 -0.616649264229167 -0.522291265358333 -0.710810146666667 -0.968864610208333 -0.944093411666667 -0.93481139375 -0.678964447916667 -0.634941825791667 -0.8470775825 -0.759825222083333 -0.758782604583333 -0.677302441791667 -0.736841791458333 -0.835908910625 -0.687564064164583 -0.624750931252083 -0.624750931252083 -0.701214668208333 -0.704345578041667 -0.809661171041667
"127" 7 "WALKING_DOWNSTAIRS" 0.265953977595745 -0.0111518499808511 -0.103489141808511 0.750103106382979 -0.00766286446595745 0.107577123308511 0.0910597539574468 -0.0210018982404255 -0.0137814725276596 -0.015523833052766 -0.0801039599574468 0.0784180225853191 -0.0972135090638298 -0.0580821760978723 -0.0499017577546809 -0.666123670553191 -0.666123670553191 -0.731372576702128 -0.732371843531915 -0.816946059574468 -0.703335109978723 -0.601990214991702 -0.763787974874468 -0.96969175893617 -0.944733654468085 -0.946123549574468 -0.724045472993617 -0.651029000153192 -0.846061592553191 -0.804823160404255 -0.789361731019149 -0.751854593021277 -0.780288021702128 -0.848314550212766 -0.769057814787234 -0.658398722489362 -0.658398722489362 -0.69359442087234 -0.765441106146808 -0.830193256382979
"128" 8 "WALKING_DOWNSTAIRS" 0.267161771315789 -0.0197580623076316 -0.113651557894737 0.693334578421053 0.0242999883157895 0.0266242620578947 0.0964522610526316 0.0115491966947368 -0.0637864810815789 -0.0228516644923684 -0.0898955325 0.114473668078947 -0.0731662572368421 -0.0421487590631579 -0.0764336063215789 -0.487486478513158 -0.487486478513158 -0.585502292263158 -0.57057862993421 -0.680884780184211 -0.530738726421053 -0.501280779078947 -0.513606114263158 -0.958665207894737 -0.959069009210526 -0.941898827105263 -0.549193451710526 -0.578350957815789 -0.67877179 -0.699473461842105 -0.625401053947368 -0.648836918394737 -0.655025496631579 -0.662848780789474 -0.678794414131579 -0.464407210232368 -0.464407210232368 -0.492817708763158 -0.591522753868421 -0.637932638631579
"129" 9 "WALKING_DOWNSTAIRS" 0.27060287 -0.0213760971816667 -0.110238274428571 0.68389017547619 0.019062208 0.0706619262190476 0.0610799813690476 -0.000549528545238096 -0.0373109594595238 -0.0132733889190476 -0.103303474619048 0.0824705441780952 -0.0537871503095238 -0.0389347025833333 -0.0462364380642857 -0.504456446837857 -0.504456446837857 -0.609367905166667 -0.616451762452381 -0.729920088571429 -0.535280287914286 -0.450274905221429 -0.669375001190476 -0.967721497142857 -0.942579875238095 -0.937479368571429 -0.574056737530952 -0.54655240817619 -0.787813033571429 -0.716462980642857 -0.719116945714286 -0.653791957690476 -0.671981898166667 -0.77525162952381 -0.674072440761905 -0.530816299254762 -0.530816299254762 -0.572920635666667 -0.688941718166667 -0.753438360714286
"130" 10 "WALKING_DOWNSTAIRS" 0.238962373105263 -0.0197410711921053 -0.117451045184211 0.571457311578947 0.0936895562894737 0.0585561639473684 0.0774185590210526 0.0042026594 -0.00421261664473684 -0.0209716844052632 -0.0802022908973684 0.132633601792105 -0.0788310211763158 -0.0541789610410526 -0.0632577961263158 -0.388626158010526 -0.388626158010526 -0.511835561466579 -0.477818687894737 -0.598511356315789 -0.446733674447895 -0.381910458157895 -0.432789671614474 -0.886554895921053 -0.918806250263158 -0.903407057894737 -0.5278919195 -0.463668451921053 -0.582748019005263 -0.635252435657895 -0.545959846742105 -0.566760123605263 -0.591919194918421 -0.590705638684211 -0.582936211473684 -0.352429633131579 -0.352429633131579 -0.438448122331579 -0.502245059105263 -0.582112885017368
"131" 11 "WALKING_DOWNSTAIRS" 0.284465802173913 -0.0152993266645652 -0.105587319630435 0.776168879347826 -0.0382534927391304 0.0388987329347826 0.053863667178913 0.0524899521978261 -0.017358107223913 -0.0139833236086957 -0.100679018130435 0.0566926057391304 -0.153985793986957 -0.0541468168152174 -0.0046004206826087 -0.493655440565217 -0.493655440565217 -0.584062149543478 -0.60239822273913 -0.711833207826087 -0.566724177282609 -0.37130035455 -0.631247925 -0.981012841956522 -0.956563815434783 -0.951618866521739 -0.573530572891304 -0.484632418130435 -0.755396865217391 -0.685747366130435 -0.686993372934783 -0.630636625652174 -0.651958342326087 -0.758506393108696 -0.649664131891304 -0.559573055908696 -0.559573055908696 -0.550242981282609 -0.656563396543478 -0.728834857826087
"132" 12 "WALKING_DOWNSTAIRS" 0.284258483478261 -0.0143995427130435 -0.116518632934783 0.349653335217391 0.174142117653261 0.234272400463543 0.0916176977826087 -0.00157531371304348 -0.00019694647152174 -0.00498334160217391 -0.0879198935956522 0.101788196901957 -0.0703427837173913 -0.0329208771565217 -0.0515737572934783 -0.568391204532609 -0.568391204532609 -0.64733017273913 -0.611222997956522 -0.748927904565217 -0.620811221391304 -0.497109124826087 -0.681916408586957 -0.954551909347826 -0.952597619347826 -0.916260103695652 -0.631467961421739 -0.580090751082609 -0.805861598478261 -0.680859436413043 -0.706856404434783 -0.695938562391304 -0.689127770956522 -0.790232609347826 -0.727645359391304 -0.587292594543478 -0.587292594543478 -0.620407540495652 -0.659278236956522 -0.780449654347826
"133" 13 "WALKING_DOWNSTAIRS" 0.284158199361702 -0.0158563114317021 -0.0986665849787234 0.715130923617021 0.0249581251914894 0.0766375081702128 0.0525165812553191 0.0368610734821277 -0.0041819926606383 -0.0473098171265957 -0.0536055084468085 0.106339278829787 -0.119855472268085 -0.0504456611255319 -0.0597003994808511 -0.562090502638298 -0.562090502638298 -0.664510161531915 -0.642339846957447 -0.765307280212766 -0.617372438580851 -0.495346710680851 -0.649341651021277 -0.971923556595745 -0.939414908510638 -0.932852728723404 -0.659469180723404 -0.589463038978723 -0.790040605617021 -0.734812034361702 -0.722337954723404 -0.700660263148936 -0.710752501680851 -0.796589981742553 -0.732406741468085 -0.583536204957447 -0.583536204957447 -0.632414767340426 -0.67698597087234 -0.769421955106383
"134" 14 "WALKING_DOWNSTAIRS" 0.282744771155556 -0.0236864086951111 -0.117078198836044 0.875845900222222 -0.127398376148889 -0.0345568671953333 0.0658253185886667 -0.01227546874 -0.00974978986888889 -0.0238618933311111 -0.0844616057555556 0.0228645987746667 -0.120728342244444 -0.0345975005555556 -0.0314352497288889 -0.445997945517778 -0.445997945517778 -0.5752531318 -0.514141674644444 -0.713672326 -0.532220812777778 -0.368485395022222 -0.516636051266667 -0.959919706222222 -0.941074552444444 -0.898909032222222 -0.557830394088889 -0.474987527977778 -0.743476818888889 -0.599779868977778 -0.6557876234 -0.594441857044444 -0.632154064044444 -0.773009691777778 -0.645956786914222 -0.474433571333333 -0.474433571333333 -0.527793064784444 -0.530254236022222 -0.732142571111111
"135" 15 "WALKING_DOWNSTAIRS" 0.282538037142857 -0.02185442325 -0.12135810952381 0.663289494523809 -0.000737581547619047 0.0782535151161905 0.0391138858030952 0.0117487947940476 0.0217989488595238 -0.0621074546942857 -0.0553427903166667 0.0904161604761905 -0.0863364112380952 -0.029425773547619 -0.0483905219090476 -0.548997041257143 -0.548997041257143 -0.634892475666667 -0.615407422404762 -0.678111140523809 -0.599933050309524 -0.467331727166667 -0.654798945278571 -0.968758408333333 -0.9416934 -0.929282791428571 -0.642421733247619 -0.544497888380952 -0.748517633571429 -0.699894951428571 -0.663049778785714 -0.656773002357143 -0.595804216166667 -0.720898408809524 -0.628040059342857 -0.558026156733333 -0.558026156733333 -0.595582079619048 -0.613353142878571 -0.69003772897619
"136" 16 "WALKING_DOWNSTAIRS" 0.286527668851064 -0.02011277411 -0.123629965531915 0.808991578085106 -0.0222895766638298 0.0123598225723404 0.108855891165957 -0.0013985645206383 0.00147703854234043 -0.087512935887234 -0.0257492906155319 0.0645926022297872 -0.0981331831 -0.0346649115531915 -0.0946809791255319 -0.456362960340426 -0.456362960340426 -0.564162626391489 -0.543840587059574 -0.672804872914894 -0.500078498829787 -0.439457032638298 -0.579715999744681 -0.961124397446809 -0.958680929148936 -0.922665435531915 -0.544025643806383 -0.510705904446809 -0.72634836787234 -0.637759229240425 -0.651360708365957 -0.62119602187234 -0.643337307595745 -0.68830445087234 -0.643408248993617 -0.469152099148936 -0.469152099148936 -0.527951708297872 -0.595260868531915 -0.677547862765957
"137" 17 "WALKING_DOWNSTAIRS" 0.286579498695652 -0.0208502512243478 -0.1131436205 0.735914992391304 -0.0312548878847826 0.100166386857609 0.103487107826087 0.0366283982108696 0.00207132891259783 -0.0102875698743478 -0.0977425959304348 0.103170241176087 -0.0860320722592609 -0.0276386289978261 -0.0266356926956522 -0.366467877673913 -0.366467877673913 -0.472062267108696 -0.478625988036957 -0.572079418152174 -0.444637677032609 -0.252103465673913 -0.50564710613913 -0.964457473913043 -0.946914670652174 -0.936253584782609 -0.472769167043478 -0.365854564565217 -0.649513633201739 -0.609015473173913 -0.551972111130435 -0.528795739956522 -0.500186189608696 -0.617303717323913 -0.49605027076087 -0.420104121391304 -0.420104121391304 -0.417232769797826 -0.508526200826087 -0.582689029978261
"138" 18 "WALKING_DOWNSTAIRS" 0.262508679436364 -0.0221463319347273 -0.119661951836364 0.843738577090909 -0.087323421624 0.0331114208545455 0.0792792157272727 -0.0113358208872727 0.0181042672629091 -0.0597467160963636 -0.0612365611090909 0.121222621745455 -0.102837888498182 -0.0248934956909091 -0.0748767122672727 -0.522594083981818 -0.522594083981818 -0.608776800763636 -0.607664807745455 -0.754018155818182 -0.565639857250909 -0.443224121074545 -0.65564931 -0.967504310181818 -0.925952572381818 -0.930539201272727 -0.571156514163636 -0.530630131690909 -0.783034779272727 -0.673530014467273 -0.748448621701818 -0.669394493272727 -0.662960676818182 -0.824928317272727 -0.687828574363636 -0.534059385909091 -0.534059385909091 -0.556600853949091 -0.650697944345455 -0.782841050909091
"139" 19 "WALKING_DOWNSTAIRS" 0.275399779230769 -0.00163359862 -0.0978865486153846 0.424562154615385 0.316931498787436 0.204938299905128 0.0768958317666667 -0.00928779810769231 -0.00122298308256411 -0.00325592671435897 -0.0897563091641026 0.0901778239848718 -0.113889667153846 -0.0406524858461538 -0.0599322678128205 -0.763548518782051 -0.763548518782051 -0.82389340751282 -0.793662911553846 -0.869750063333333 -0.810347996692308 -0.71241251681282 -0.791310513076923 -0.968754497692308 -0.945216955461538 -0.943347736666667 -0.828762344358974 -0.786567488717949 -0.873072712051282 -0.845068529179487 -0.843338398333333 -0.83478169974359 -0.844595407794872 -0.877580275135897 -0.860576411025641 -0.750388739205128 -0.750388739205128 -0.802882926630769 -0.808634685974359 -0.865792107948718
"140" 20 "WALKING_DOWNSTAIRS" 0.276768440666667 -0.0210209467935556 -0.108033832297778 0.728103027333333 -0.0580874036 0.0238235150444444 0.0327102413777778 -0.00178410649777778 -0.0112840295642222 -0.0558553973666667 -0.0483684456755556 0.09877810054 -0.0716628037333333 -0.0593087750955556 -0.0598757283288889 -0.544119381522222 -0.544119381522222 -0.634723468468889 -0.635421715844444 -0.765015172666667 -0.592781307622222 -0.487803198535556 -0.65155336122 -0.970294971555556 -0.946668662222222 -0.932418598 -0.610889862935556 -0.558308712146667 -0.794272042888889 -0.712623414888889 -0.727055876933333 -0.685433587775556 -0.687944334733333 -0.816549597555556 -0.727092475622222 -0.588284904088889 -0.588284904088889 -0.5968495088 -0.670982344444444 -0.786644925333333
"141" 21 "WALKING_DOWNSTAIRS" 0.281111140222222 -0.00868823401644444 -0.109485061755556 0.721491624444444 0.0694730184622222 0.0760196601666667 0.087967171 0.0334980893308889 0.00780110842 0.0290753725288889 -0.0957414112666667 0.0765076172088889 -0.105983879437778 -0.0412109023777778 -0.0571701472511111 -0.557520270377778 -0.557520270377778 -0.635466796111111 -0.66426217 -0.742631097333333 -0.602923998244444 -0.501748946384444 -0.670035766222222 -0.975710687555556 -0.960668258888889 -0.953873511555556 -0.621934495026667 -0.5608463074 -0.786166180888889 -0.745887020666667 -0.737898947777778 -0.686994660444444 -0.682487375333333 -0.796171830666667 -0.664001067333333 -0.590918771864444 -0.590918771864444 -0.611643761155556 -0.707350563622222 -0.769083982222222
